"EstablishmentID","InspectionID","EstablishmentName","PlaceName","Address","Address2","City","State","Zip","TypeDescription","Latitude","Longitude","InspectionDate","Score","Grade","NameSearch","Intersection"
"97834","1358251","LIQUOR BARN"," ","13401 SHELBYVILLE RD","","LOUISVILLE","KY","40222","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2421000","-85.5048000","2018-02-13 00:00:00","100","A","LIQUORBARN",""
"97834","1358252","LIQUOR BARN"," ","13401 SHELBYVILLE RD","","LOUISVILLE","KY","40222","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2421000","-85.5048000","2018-02-13 00:00:00","100","","LIQUORBARN",""
"97834","1402115","LIQUOR BARN"," ","13401 SHELBYVILLE RD","","LOUISVILLE","KY","40222","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2421000","-85.5048000","2018-08-02 00:00:00","100","A","LIQUORBARN",""
"97834","1402116","LIQUOR BARN"," ","13401 SHELBYVILLE RD","","LOUISVILLE","KY","40222","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2421000","-85.5048000","2018-08-02 00:00:00","100","","LIQUORBARN",""
"97835","1336044","TAZIKI'S MEDITERRANEAN CAFE"," ","13317 SHELBYVILLE RD","","LOUISVILLE","KY","40223","FOOD SERVICE","38.2424000","-85.5070000","2017-11-09 00:00:00","98","A","TAZIKISMEDITERRANEANCAFE",""
"97835","1374144","TAZIKI'S MEDITERRANEAN CAFE"," ","13317 SHELBYVILLE RD","","LOUISVILLE","KY","40223","FOOD SERVICE","38.2424000","-85.5070000","2018-04-24 00:00:00","97","A","TAZIKISMEDITERRANEANCAFE",""
"97835","1424866","TAZIKI'S MEDITERRANEAN CAFE"," ","13317 SHELBYVILLE RD","","LOUISVILLE","KY","40223","FOOD SERVICE","38.2424000","-85.5070000","2018-10-30 00:00:00","97","A","TAZIKISMEDITERRANEANCAFE",""
"97876","1335253","KEY MARKET"," ","9409 SMYRNA PKWY","","LOUISVILLE","KY","40229","PRE-PACKAGED RETAIL","38.1113000","-85.6454000","2017-11-07 00:00:00","98","","KEYMARKET",""
"97877","1353169","PANCHITOS ICE CREAM"," ","8112 PRESTON HWY","","LOUISVILLE","KY","40219","FOOD SERVICE","38.1346000","-85.6851000","2018-01-25 00:00:00","97","A","PANCHITOSICECREAM",""
"97877","1400933","PANCHITOS ICE CREAM"," ","8112 PRESTON HWY","","LOUISVILLE","KY","40219","FOOD SERVICE","38.1346000","-85.6851000","2018-07-13 00:00:00","96","A","PANCHITOSICECREAM",""
"97879","1348064","SUBWAY"," ","425 UNIVERSITY BLVD","","LOUISVILLE","KY","40217","FOOD SERVICE","38.2144000","-85.7509000","2018-01-02 00:00:00","97","A","SUBWAY",""
"97879","1391950","SUBWAY"," ","425 UNIVERSITY BLVD","","LOUISVILLE","KY","40217","FOOD SERVICE","38.2144000","-85.7509000","2018-06-26 00:00:00","100","A","SUBWAY",""
"97903","1368858","MELTON'S"," ","9833 OLD 3RD STREET RD","","LOUISVILLE","KY","40272","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1117000","-85.8370000","2018-04-02 00:00:00","90","A","MELTONS",""
"97903","1368859","MELTON'S"," ","9833 OLD 3RD STREET RD","","LOUISVILLE","KY","40272","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1117000","-85.8370000","2018-04-02 00:00:00","92","","MELTONS",""
"97903","1424581","MELTON'S"," ","9833 OLD 3RD STREET RD","","LOUISVILLE","KY","40272","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1117000","-85.8370000","2018-10-29 00:00:00","93","A","MELTONS",""
"97903","1424582","MELTON'S"," ","9833 OLD 3RD STREET RD","","LOUISVILLE","KY","40272","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1117000","-85.8370000","2018-10-29 00:00:00","96","","MELTONS",""
"97906","1363035","WAYLON'S FEED & FIREWATER"," ","3939 SHELBYVILLE RD","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2530000","-85.6535000","2018-03-06 00:00:00","100","A","WAYLONSFEEDFIREWATER",""
"97906","1363036","WAYLON'S FEED & FIREWATER"," ","3939 SHELBYVILLE RD","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2530000","-85.6535000","2018-02-28 00:00:00","81","C","WAYLONSFEEDFIREWATER",""
"97906","1405143","WAYLON'S FEED & FIREWATER"," ","3939 SHELBYVILLE RD","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2530000","-85.6535000","2018-08-15 00:00:00","97","A","WAYLONSFEEDFIREWATER",""
"97912","1348484","SUBWAY"," ","4801 OUTER LOOP","","LOUISVILLE","KY","40219","FOOD SERVICE","38.1406000","-85.6714000","2018-01-03 00:00:00","94","A","SUBWAY",""
"97912","1397950","SUBWAY"," ","4801 OUTER LOOP","","LOUISVILLE","KY","40219","FOOD SERVICE","38.1406000","-85.6714000","2018-07-18 00:00:00","97","A","SUBWAY",""
"97945","1336686","STARBUCKS #24257"," ","10240 WESTPORT RD","","LOUISVILLE","KY","40241","FOOD SERVICE","38.2929000","-85.5611000","2017-11-13 00:00:00","97","A","STARBUCKS",""
"97945","1375747","STARBUCKS #24257"," ","10240 WESTPORT RD","","LOUISVILLE","KY","40241","FOOD SERVICE","38.2929000","-85.5611000","2018-05-01 00:00:00","95","A","STARBUCKS",""
"97945","1419484","STARBUCKS #24257"," ","10240 WESTPORT RD","","LOUISVILLE","KY","40241","FOOD SERVICE","38.2929000","-85.5611000","2018-10-08 00:00:00","98","A","STARBUCKS",""
"97952","1358020","LAUGH & LEARN CHILD DEVELOPMENT CENTER"," ","3401 DIXIE HWY","","LOUISVILLE","KY","40216","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2016000","-85.8013000","2018-02-12 00:00:00","100","A","LAUGHLEARNCHILDDEVELOPMENTCENTER",""
"97952","1395874","LAUGH & LEARN CHILD DEVELOPMENT CENTER"," ","3401 DIXIE HWY","","LOUISVILLE","KY","40216","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2016000","-85.8013000","2018-07-10 00:00:00","100","A","LAUGHLEARNCHILDDEVELOPMENTCENTER",""
"97969","1361109","SUBWAY"," ","8129 BARDSTOWN RD","","LOUISVILLE","KY","40291","FOOD SERVICE","38.1294000","-85.5152000","2018-02-27 00:00:00","100","A","SUBWAY",""
"97969","1391300","SUBWAY"," ","8129 BARDSTOWN RD","","LOUISVILLE","KY","40291","FOOD SERVICE","38.1294000","-85.5152000","2018-06-25 00:00:00","98","A","SUBWAY",""
"97977","1349296","TREAT AMERICA"," ","13550 TRITON PARK BLVD","","LOUISVILLE","KY","40223","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2787000","-85.5048000","2018-01-05 00:00:00","100","A","TREATAMERICA",""
"97977","1349297","TREAT AMERICA"," ","13550 TRITON PARK BLVD","","LOUISVILLE","KY","40223","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2787000","-85.5048000","2018-01-05 00:00:00","100","","TREATAMERICA",""
"97997","1353171","SHOGUN JAPANESE RESTAURANT"," ","4110 HAMPTON LAKE WAY","","LOUISVILLE","KY","40241","FOOD SERVICE","38.3008000","-85.5492000","2018-01-25 00:00:00","95","A","SHOGUNJAPANESERESTAURANT",""
"97997","1397113","SHOGUN JAPANESE RESTAURANT"," ","4110 HAMPTON LAKE WAY","","LOUISVILLE","KY","40241","FOOD SERVICE","38.3008000","-85.5492000","2018-07-16 00:00:00","91","A","SHOGUNJAPANESERESTAURANT",""
"98000","1367127","SCOTTS FOOD MART"," ","1810 BERRY BLVD","","LOUISVILLE","KY","40215","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1967000","-85.7966000","2018-03-23 00:00:00","93","","SCOTTSFOODMART",""
"98000","1398512","SCOTTS FOOD MART"," ","1810 BERRY BLVD","","LOUISVILLE","KY","40215","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1967000","-85.7966000","2018-07-20 00:00:00","95","","SCOTTSFOODMART",""
"98002","1334893","STOUT BURGERS AND BEERS"," ","1604 BARDSTOWN RD","","LOUISVILLE","KY","40205","FOOD SERVICE","38.2304000","-85.8570400","2017-11-03 00:00:00","99","A","STOUTBURGERSANDBEERS",""
"98002","1372930","STOUT BURGERS AND BEERS"," ","1604 BARDSTOWN RD","","LOUISVILLE","KY","40205","FOOD SERVICE","38.2304000","-85.8570400","2018-04-18 00:00:00","99","A","STOUTBURGERSANDBEERS",""
"98004","1364612","JEFFERSON ST MOBILE CAFE COMMISSARY"," ","227 S 30TH ST","","LOUISVILLE","KY","40212","FOOD SERVICE COMMISSARY","38.2590000","-85.1581000","2018-03-13 00:00:00","98","A","JEFFERSONSTMOBILECAFECOMMISSARY",""
"98004","1404612","JEFFERSON ST MOBILE CAFE COMMISSARY"," ","227 S 30TH ST","","LOUISVILLE","KY","40212","FOOD SERVICE COMMISSARY","38.2590000","-85.1581000","2018-08-14 00:00:00","99","A","JEFFERSONSTMOBILECAFECOMMISSARY",""
"98015","1397079","HI-FIVE DOUGHNUTS"," ","MOBILE UNIT","","LOUISVILLE","KY","40202","SELF-CONTAINED MOBILE FOOD UNITS","38.2526647","-85.7584557","2018-07-13 00:00:00","98","A","HIFIVEDOUGHNUTS",""
"98020","1356875","JIMMY JOHN'S"," ","3507 POPLAR LEVEL RD","","LOUISVILLE","KY","40213","FOOD SERVICE","38.2088000","-85.7156000","2018-02-07 00:00:00","100","A","JIMMYJOHNS",""
"98020","1401106","JIMMY JOHN'S"," ","3507 POPLAR LEVEL RD","","LOUISVILLE","KY","40213","FOOD SERVICE","38.2088000","-85.7156000","2018-07-30 00:00:00","95","A","JIMMYJOHNS",""
"98056","1346870","MCDONALD'S"," ","1100 HURSTBOURNE LN","","LOUISVILLE","KY","40222","FOOD SERVICE","38.2283880","-85.5782348","2017-12-20 00:00:00","100","A","MCDONALDS",""
"98056","1380102","MCDONALD'S"," ","1100 HURSTBOURNE LN","","LOUISVILLE","KY","40222","FOOD SERVICE","38.2283880","-85.5782348","2018-05-17 00:00:00","100","A","MCDONALDS",""
"98058","1347788","MORNING POINTE OF LOUISVILLE"," ","4711 S HURSTBOURNE PKWY","","LOUISVILLE","KY","40291","FOOD SERVICE (HOSPITAL / NURSING HOME","38.1837000","-85.6068000","2017-12-26 00:00:00","98","A","MORNINGPOINTEOFLOUISVILLE",""
"98058","1374405","MORNING POINTE OF LOUISVILLE"," ","4711 S HURSTBOURNE PKWY","","LOUISVILLE","KY","40291","FOOD SERVICE (HOSPITAL / NURSING HOME","38.1837000","-85.6068000","2018-04-25 00:00:00","100","A","MORNINGPOINTEOFLOUISVILLE",""
"98058","1412708","MORNING POINTE OF LOUISVILLE"," ","4711 S HURSTBOURNE PKWY","","LOUISVILLE","KY","40291","FOOD SERVICE (HOSPITAL / NURSING HOME","38.1837000","-85.6068000","2018-09-12 00:00:00","100","A","MORNINGPOINTEOFLOUISVILLE",""
"98070","1341365","HIGHLAND FISH MARKET-CHENOWETH SQUARE"," ","3941 CHENOWETH SQUARE","","LOUISVILLE","KY","40207","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2549000","-85.6543000","2017-12-04 00:00:00","100","A","HIGHLANDFISHMARKETCHENOWETHSQUARE",""
"98070","1341366","HIGHLAND FISH MARKET-CHENOWETH SQUARE"," ","3941 CHENOWETH SQUARE","","LOUISVILLE","KY","40207","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2549000","-85.6543000","2017-12-04 00:00:00","100","","HIGHLANDFISHMARKETCHENOWETHSQUARE",""
"98070","1368585","HIGHLAND FISH MARKET-CHENOWETH SQUARE"," ","3941 CHENOWETH SQUARE","","LOUISVILLE","KY","40207","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2549000","-85.6543000","2018-03-30 00:00:00","100","A","HIGHLANDFISHMARKETCHENOWETHSQUARE",""
"98070","1368586","HIGHLAND FISH MARKET-CHENOWETH SQUARE"," ","3941 CHENOWETH SQUARE","","LOUISVILLE","KY","40207","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2549000","-85.6543000","2018-03-30 00:00:00","100","","HIGHLANDFISHMARKETCHENOWETHSQUARE",""
"98075","1334565","BROOKDALE STONESTREET"," ","9251 STONESTREET RD","","LOUISVILLE","KY","40272","FOOD SERVICE (HOSPITAL / NURSING HOME","38.1203000","-85.8460000","2017-11-03 00:00:00","99","A","BROOKDALESTONESTREET",""
"98075","1371988","BROOKDALE STONESTREET"," ","9251 STONESTREET RD","","LOUISVILLE","KY","40272","FOOD SERVICE (HOSPITAL / NURSING HOME","38.1203000","-85.8460000","2018-04-16 00:00:00","99","A","BROOKDALESTONESTREET",""
"98086","1359255","COMFY COW"," ","13301 SHELBYVILLE RD","","LOUISVILLE","KY","40223","FOOD SERVICE","38.2422000","-85.7972300","2018-02-19 00:00:00","99","A","COMFYCOW",""
"98086","1403743","COMFY COW"," ","13301 SHELBYVILLE RD","","LOUISVILLE","KY","40223","FOOD SERVICE","38.2422000","-85.7972300","2018-08-09 00:00:00","100","A","COMFYCOW",""
"98095","1340538","EXECUTIVE BISTRO"," ","1930 BISHOP LN","","LOUISVILLE","KY","40218","FOOD SERVICE","38.2017000","-85.6834000","2017-11-30 00:00:00","76","C","EXECUTIVEBISTRO",""
"98095","1342951","EXECUTIVE BISTRO"," ","1930 BISHOP LN","","LOUISVILLE","KY","40218","FOOD SERVICE","38.2017000","-85.6834000","2017-12-07 00:00:00","100","A","EXECUTIVEBISTRO",""
"98095","1382029","EXECUTIVE BISTRO"," ","1930 BISHOP LN","","LOUISVILLE","KY","40218","FOOD SERVICE","38.2017000","-85.6834000","2018-05-24 00:00:00","93","A","EXECUTIVEBISTRO",""
"98097","1341849","CHEZ SENEBA"," ","5019 POPLAR LEVEL RD","","LOUISVILLE","KY","40219","FOOD SERVICE","38.1655000","-85.6804000","2017-12-05 00:00:00","82","C","CHEZSENEBA",""
"98097","1344054","CHEZ SENEBA"," ","5019 POPLAR LEVEL RD","","LOUISVILLE","KY","40219","FOOD SERVICE","38.1655000","-85.6804000","2017-12-12 00:00:00","96","A","CHEZSENEBA",""
"98097","1389793","CHEZ SENEBA"," ","5019 POPLAR LEVEL RD","","LOUISVILLE","KY","40219","FOOD SERVICE","38.1655000","-85.6804000","2018-06-20 00:00:00","90","A","CHEZSENEBA",""
"98108","1335646","AT THE ITALIAN TABLE"," ","2359 FRANKFORT AVE","","LOUISVILLE","KY","40206","FOOD SERVICE","38.2538000","-85.7006000","2017-11-08 00:00:00","100","A","ATTHEITALIANTABLE",""
"98108","1366490","AT THE ITALIAN TABLE"," ","2359 FRANKFORT AVE","","LOUISVILLE","KY","40206","FOOD SERVICE","38.2538000","-85.7006000","2018-03-20 00:00:00","100","A","ATTHEITALIANTABLE",""
"98108","1416251","AT THE ITALIAN TABLE"," ","2359 FRANKFORT AVE","","LOUISVILLE","KY","40206","FOOD SERVICE","38.2538000","-85.7006000","2018-09-26 00:00:00","100","A","ATTHEITALIANTABLE",""
"98110","1342409","GALAXIE"," ","732 E MARKET ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2529000","-85.7387000","2017-12-06 00:00:00","100","A","GALAXIE",""
"98110","1380025","GALAXIE"," ","732 E MARKET ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2529000","-85.7387000","2018-05-16 00:00:00","98","A","GALAXIE",""
"98112","1359313","BLUE DIAMOND"," ","2814 S 7TH ST","","LOUISVILLE","KY","40215","FOOD SERVICE","38.2201000","-85.7774000","2018-02-19 00:00:00","98","A","BLUEDIAMOND",""
"98112","1394734","BLUE DIAMOND"," ","2814 S 7TH ST","","LOUISVILLE","KY","40215","FOOD SERVICE","38.2201000","-85.7774000","2018-07-05 00:00:00","100","A","BLUEDIAMOND",""
"98113","1366315","MCDONALD'S"," ","4622 DIXIE HWY","","LOUISVILLE","KY","40216","FOOD SERVICE","38.1221000","-85.8550000","2018-03-20 00:00:00","91","A","MCDONALDS",""
"98113","1416572","MCDONALD'S"," ","4622 DIXIE HWY","","LOUISVILLE","KY","40216","FOOD SERVICE","38.1221000","-85.8550000","2018-09-27 00:00:00","90","A","MCDONALDS",""
"98116","1339563","HISSHO SUSHI"," ","530 S JACKSON ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2481000","-85.7444000","2017-11-10 00:00:00","100","A","HISSHOSUSHI",""
"98116","1371528","HISSHO SUSHI"," ","530 S JACKSON ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2481000","-85.7444000","2018-04-12 00:00:00","98","A","HISSHOSUSHI",""
"98147","1340226","TACO BELL #31669"," ","3125 POPLAR LEVEL RD","","LOUISVILLE","KY","40213","FOOD SERVICE","38.2121000","-85.7203000","2017-11-29 00:00:00","90","C","TACOBELL",""
"98147","1342395","TACO BELL #31669"," ","3125 POPLAR LEVEL RD","","LOUISVILLE","KY","40213","FOOD SERVICE","38.2121000","-85.7203000","2017-12-06 00:00:00","100","A","TACOBELL",""
"98147","1342398","TACO BELL #31669"," ","3125 POPLAR LEVEL RD","","LOUISVILLE","KY","40213","FOOD SERVICE","38.2121000","-85.7203000","2017-12-06 00:00:00","100","A","TACOBELL",""
"98147","1385623","TACO BELL #31669"," ","3125 POPLAR LEVEL RD","","LOUISVILLE","KY","40213","FOOD SERVICE","38.2121000","-85.7203000","2018-06-06 00:00:00","97","A","TACOBELL",""
"98166","1339967","CHINA BISTRO II"," ","234 W BROADWAY","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2458000","-85.7566000","2017-11-28 00:00:00","95","A","CHINABISTROII",""
"98166","1374395","CHINA BISTRO II"," ","234 W BROADWAY","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2458000","-85.7566000","2018-04-25 00:00:00","93","A","CHINABISTROII",""
"98169","1399954","FESTIVAL CUISINE & SPIRITS"," ","MOBILE UNIT","","LOUISVILLE","KY","40202","SELF-CONTAINED MOBILE FOOD UNITS","38.2526647","-85.7584557","2018-07-25 00:00:00","99","A","FESTIVALCUISINESPIRITS",""
"98177","1353858","STAYBRIDGE SUITES"," ","11711 GATEWORTH WAY","","LOUISVILLE","KY","40299","FOOD SERVICE","38.2259000","-85.5419000","2018-01-29 00:00:00","98","A","STAYBRIDGESUITES",""
"98177","1401580","STAYBRIDGE SUITES"," ","11711 GATEWORTH WAY","","LOUISVILLE","KY","40299","FOOD SERVICE","38.2259000","-85.5419000","2018-07-31 00:00:00","99","A","STAYBRIDGESUITES",""
"98193","1424153","DOLLAR TREE #6526"," ","4856 CANE RUN RD","","LOUISVILLE","KY","40216","PRE-PACKAGED RETAIL","38.1817000","-85.8577000","2018-10-25 00:00:00","98","","DOLLARTREE",""
"98208","1414774","HUNTERS MARKET"," ","6303 LOWER HUNTERS TRACE","","LOUISVILLE","KY","40258","PRE-PACKAGED RETAIL","38.1675000","-85.8705000","2018-09-20 00:00:00","98","","HUNTERSMARKET",""
"98218","1355061","PINOT'S PALETTE"," ","291 N HUBBARDS LN","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2585000","-85.6368000","2018-02-01 00:00:00","100","A","PINOTSPALETTE",""
"98218","1398265","PINOT'S PALETTE"," ","291 N HUBBARDS LN","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2585000","-85.6368000","2018-07-19 00:00:00","100","A","PINOTSPALETTE",""
"98257","1333745","COPPER AND KINGS"," ","1121 E WASHINGTON ST","","LOUISVILLE","KY","40206","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2571000","-85.7304000","2017-11-01 00:00:00","97","A","COPPERANDKINGS",""
"98257","1369999","COPPER AND KINGS"," ","1121 E WASHINGTON ST","","LOUISVILLE","KY","40206","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2571000","-85.7304000","2018-04-04 00:00:00","100","A","COPPERANDKINGS",""
"98257","1420991","COPPER AND KINGS"," ","1121 E WASHINGTON ST","","LOUISVILLE","KY","40206","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2571000","-85.7304000","2018-10-12 00:00:00","100","A","COPPERANDKINGS",""
"98259","1355460","SUBWAY"," ","1229 GOSS AVE","","LOUISVILLE","KY","40217","FOOD SERVICE","38.2254000","-85.8573200","2018-02-01 00:00:00","99","A","SUBWAY",""
"98259","1398818","SUBWAY"," ","1229 GOSS AVE","","LOUISVILLE","KY","40217","FOOD SERVICE","38.2254000","-85.8573200","2018-07-23 00:00:00","98","A","SUBWAY",""
"98267","1359777","EXTREME PITA"," ","7900 SHELBYVILLE RD","","LOUISVILLE","KY","40222","FOOD SERVICE","38.2465000","-85.6103000","2018-02-21 00:00:00","100","A","EXTREMEPITA",""
"98267","1403958","EXTREME PITA"," ","7900 SHELBYVILLE RD","","LOUISVILLE","KY","40222","FOOD SERVICE","38.2465000","-85.6103000","2018-08-10 00:00:00","97","A","EXTREMEPITA",""
"98275","1363416","CHICK-FIL-A"," ","5000 SHELBYVILLE RD","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2504000","-85.6246000","2018-03-07 00:00:00","100","A","CHICKFILA",""
"98275","1400737","CHICK-FIL-A"," ","5000 SHELBYVILLE RD","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2504000","-85.6246000","2018-07-27 00:00:00","100","A","CHICKFILA",""
"98284","1360238","TACO BELL #31668"," ","6501 PARAMOUNT PARK DR","","LOUISVILLE","KY","40213","FOOD SERVICE","38.1567000","-85.7121000","2018-02-22 00:00:00","98","A","TACOBELL",""
"98284","1403351","TACO BELL #31668"," ","6501 PARAMOUNT PARK DR","","LOUISVILLE","KY","40213","FOOD SERVICE","38.1567000","-85.7121000","2018-08-08 00:00:00","98","A","TACOBELL",""
"98299","1345983","BASKIN ROBBINS #360564"," ","9407 WESTPORT RD","","LOUISVILLE","KY","40241","FOOD SERVICE","38.2872000","-85.5768000","2017-12-19 00:00:00","98","A","BASKINROBBINS",""
"98321","1401801","JENNY CRAIG WEIGHT LOSS CENTER"," ","3600 SPRINGHURST BLVD","","LOUISVILLE","KY","40241","PRE-PACKAGED RETAIL","38.2996000","-85.8556000","2018-08-01 00:00:00","98","","JENNYCRAIGWEIGHTLOSSCENTER",""
"98329","1364900","HIGHLANDS LATIN SCHOOL 2"," ","10901 SHELBYVILLE RD","","LOUISVILLE","KY","40243","SCHOOL CAFETERIA OR FOOD SERVICE","38.2461000","-85.5513000","2018-03-14 00:00:00","100","A","HIGHLANDSLATINSCHOOL",""
"98329","1413670","HIGHLANDS LATIN SCHOOL 2"," ","10901 SHELBYVILLE RD","","LOUISVILLE","KY","40243","SCHOOL CAFETERIA OR FOOD SERVICE","38.2461000","-85.5513000","2018-09-18 00:00:00","100","A","HIGHLANDSLATINSCHOOL",""
"98333","1366677","FAIRDALE PIZZA"," ","10619 W MANSLICK RD","","FAIRDALE","KY","40118","FOOD SERVICE","38.1066000","-85.7598000","2018-03-21 00:00:00","98","A","FAIRDALEPIZZA",""
"98333","1419511","FAIRDALE PIZZA"," ","10619 W MANSLICK RD","","FAIRDALE","KY","40118","FOOD SERVICE","38.1066000","-85.7598000","2018-10-08 00:00:00","98","A","FAIRDALEPIZZA",""
"98334","1368883","LE MOO"," ","2300 LEXINGTON RD","","LOUISVILLE","KY","40206","FOOD SERVICE","38.2451000","-85.7034000","2018-03-30 00:00:00","97","A","LEMOO",""
"98345","1402613","DOLLAR GENERAL #15669"," ","1201 DIXIE HWY","","LOUISVILLE","KY","40210","PRE-PACKAGED RETAIL","38.2371000","-85.7866000","2018-08-06 00:00:00","98","","DOLLARGENERAL",""
"98350","1357961","PANERA BREAD #7016"," ","401 E CHESTNUT ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.1452000","-85.4448000","2018-02-12 00:00:00","99","A","PANERABREAD",""
"98350","1406936","PANERA BREAD #7016"," ","401 E CHESTNUT ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.1452000","-85.4448000","2018-08-21 00:00:00","98","A","PANERABREAD",""
"98351","1346558","XSCAPE BLANKENBAKER 14"," ","12450 SYCAMORE STATION PL","","LOUISVILLE","KY","40299","FOOD SERVICE","38.2217000","-85.5287000","2017-12-20 00:00:00","97","A","XSCAPEBLANKENBAKER",""
"98351","1392521","XSCAPE BLANKENBAKER 14"," ","12450 SYCAMORE STATION PL","","LOUISVILLE","KY","40299","FOOD SERVICE","38.2217000","-85.5287000","2018-06-26 00:00:00","95","A","XSCAPEBLANKENBAKER",""
"98363","1363742","QDOBA"," ","4600 SHELBYVILLE RD","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2480000","-85.6302000","2018-03-08 00:00:00","100","A","QDOBA",""
"98363","1418770","QDOBA"," ","4600 SHELBYVILLE RD","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2480000","-85.6302000","2018-10-04 00:00:00","98","A","QDOBA",""
"98387","1354754","BRYANT'S CAKE & CANDY SUPPLIES"," ","3841 RUCKRIEGEL PKWY","","LOUISVILLE","KY","40299","FOOD SERVICE","38.1886000","-85.5669000","2018-01-31 00:00:00","100","A","BRYANTSCAKECANDYSUPPLIES",""
"98387","1387961","BRYANT'S CAKE & CANDY SUPPLIES"," ","3841 RUCKRIEGEL PKWY","","LOUISVILLE","KY","40299","FOOD SERVICE","38.1886000","-85.5669000","2018-06-14 00:00:00","100","A","BRYANTSCAKECANDYSUPPLIES",""
"98403","1343574","BEEF O'BRADY'S"," ","5628 BARDSTOWN RD","","LOUISVILLE","KY","40291","FOOD SERVICE","38.9500000","-85.3551000","2017-12-08 00:00:00","98","A","BEEFOBRADYS",""
"98403","1384214","BEEF O'BRADY'S"," ","5628 BARDSTOWN RD","","LOUISVILLE","KY","40291","FOOD SERVICE","38.9500000","-85.3551000","2018-04-19 00:00:00","98","A","BEEFOBRADYS",""
"98403","1410183","BEEF O'BRADY'S"," ","5628 BARDSTOWN RD","","LOUISVILLE","KY","40291","FOOD SERVICE","38.9500000","-85.3551000","2018-09-04 00:00:00","95","A","BEEFOBRADYS",""
"98409","1372639","TROPICO RESTAURANT BAR"," ","8129 PRESTON HWY","","LOUISVILLE","KY","40214","FOOD SERVICE","38.1343000","-85.6837000","2018-04-12 00:00:00","96","A","TROPICORESTAURANTBAR",""
"98409","1423859","TROPICO RESTAURANT BAR"," ","8129 PRESTON HWY","","LOUISVILLE","KY","40214","FOOD SERVICE","38.1343000","-85.6837000","2018-10-25 00:00:00","99","A","TROPICORESTAURANTBAR",""
"98420","1345072","JIMMY JOHN'S"," ","4828 NORTON HEALTHCARE BLVD","","LOUISVILLE","KY","40241","FOOD SERVICE","38.3132000","-85.5724000","2017-12-15 00:00:00","100","A","JIMMYJOHNS",""
"98420","1384611","JIMMY JOHN'S"," ","4828 NORTON HEALTHCARE BLVD","","LOUISVILLE","KY","40241","FOOD SERVICE","38.3132000","-85.5724000","2018-06-04 00:00:00","98","A","JIMMYJOHNS",""
"98423","1340568","DOLLAR GENERAL #15707"," ","13725 DIXIE HWY","","LOUISVILLE","KY","40272","PRE-PACKAGED RETAIL","38.5650000","-85.8847000","2017-11-29 00:00:00","98","","DOLLARGENERAL",""
"98435","1362174","BLUEGRASS INDOOR KARTING"," ","2520 AMPERE DRIVE","","LOUISVILLE","KY","40299","FOOD SERVICE","38.2034191","-85.5500322","2018-03-02 00:00:00","100","A","BLUEGRASSINDOORKARTING",""
"98435","1394864","BLUEGRASS INDOOR KARTING"," ","2520 AMPERE DRIVE","","LOUISVILLE","KY","40299","FOOD SERVICE","38.2034191","-85.5500322","2018-07-06 00:00:00","100","A","BLUEGRASSINDOORKARTING",""
"98436","1343190","OLE FRIJOLE MEXICAN RESTARAUNT"," ","5612 BARDSTOWN RD","","LOUISVILLE","KY","40291","FOOD SERVICE","38.1644000","-85.5983000","2017-12-11 00:00:00","97","A","OLEFRIJOLEMEXICANRESTARAUNT",""
